nodal matrix
begin values
8, 4, 5, 25
9, 5, 25, 26
10, 5, 6, 26
11, 6, 26, 27
12, 6, 7, 27
13, 7, 27, 28
14, 7, 8, 28
15, 8, 28, 29
16, 8, 9, 29
17, 9, 29, 30
18, 9, 10, 30
19, 10, 30, 31
20, 10, 11, 31
21, 11, 31, 32
22, 11, 12, 32
23, 12, 32, 33
24, 12, 13, 33
25, 13, 33, 34
26, 13, 14, 34
27, 14, 34, 35
28, 14, 15, 35
29, 15, 35, 36
30, 15, 16, 36
31, 16, 36, 37
32, 16, 17, 37
33, 17, 37, 38
34, 17, 18, 38
35, 18, 38, 39
36, 18, 19, 39
37, 19, 39, 40
38, 19, 20, 40
39, 20, 40, 41
40, 21, 22, 42
41, 22, 42, 43
42, 22, 23, 43
43, 23, 43, 44
44, 23, 24, 44
45, 24, 44, 45
46, 24, 25, 45
47, 25, 45, 46
48, 25, 26, 46
49, 26, 46, 47
50, 26, 27, 47
51, 27, 47, 48
52, 27, 28, 48
53, 28, 48, 49
54, 28, 29, 49
55, 29, 49, 50
56, 29, 30, 50
57, 30, 50, 51
58, 30, 31, 51
59, 31, 51, 52
60, 31, 32, 52
61, 32, 52, 53
62, 32, 33, 53
63, 33, 53, 54
64, 33, 34, 54
65, 34, 54, 55
66, 34, 35, 55
67, 35, 55, 56
68, 35, 36, 56
69, 36, 56, 57
70, 36, 37, 57
71, 37, 57, 58
72, 37, 38, 58
73, 38, 58, 59
74, 38, 39, 59
75, 39, 59, 60
76, 39, 40, 60
77, 40, 60, 61
78, 40, 41, 61
79, 41, 61, 62
80, 42, 43, 63
81, 43, 63, 64
82, 43, 44, 64
83, 44, 64, 65
84, 44, 45, 65
85, 45, 65, 66
86, 45, 46, 66
87, 46, 66, 67
88, 46, 47, 67
89, 47, 67, 68
90, 47, 48, 68
91, 48, 68, 69
92, 48, 49, 69
93, 49, 69, 70
94, 49, 50, 70
95, 50, 70, 71
96, 50, 51, 71
97, 51, 71, 72
98, 51, 52, 72
99, 52, 72, 73
100, 52, 53, 73
101, 53, 73, 74
102, 53, 54, 74
103, 54, 74, 75
104, 54, 55, 75
105, 55, 75, 76
106, 55, 56, 76
107, 56, 76, 77
108, 56, 57, 77
109, 57, 77, 78
110, 57, 58, 78
111, 58, 78, 79
112, 58, 59, 79
113, 59, 79, 80
114, 59, 60, 80
115, 60, 80, 81
116, 60, 61, 81
117, 61, 81, 82
118, 61, 62, 82
119, 62, 82, 83
120, 63, 64, 84
121, 64, 84, 85
122, 64, 65, 85
123, 65, 85, 86
124, 65, 66, 86
125, 66, 86, 87
126, 66, 67, 87
127, 67, 87, 88
128, 67, 68, 88
129, 68, 88, 89
130, 68, 69, 89
131, 69, 89, 90
132, 69, 70, 90
133, 70, 90, 91
134, 70, 71, 91
135, 71, 91, 92
136, 71, 72, 92
137, 72, 92, 93
138, 72, 73, 93
139, 73, 93, 94
140, 73, 74, 94
141, 74, 94, 95
142, 74, 75, 95
143, 75, 95, 96
144, 75, 76, 96
145, 76, 96, 97
146, 76, 77, 97
147, 77, 97, 98
148, 77, 78, 98
149, 78, 98, 99
150, 78, 79, 99
151, 79, 99, 100
152, 79, 80, 100
153, 80, 100, 101
